1950,Boston Celtics,BOS,Howie Shannon,shannho01
1950,Boston Celtics,BOS,Art Spector,spectar01
1950,Boston Celtics,BOS,Brady Walker,walkebr01
1950,Fort Wayne Pistons,FTW,Curly Armstrong,armstcu01
1950,Fort Wayne Pistons,FTW,Charlie Black,blackch01
1950,Fort Wayne Pistons,FTW,Bob Carpenter,carpebo01
1950,Fort Wayne Pistons,FTW,Bob Harris,harribo01
1950,Fort Wayne Pistons,FTW,Bill Henry,henrybi01
1950,Fort Wayne Pistons,FTW,Ralph Johnson,johnsra01
1950,Fort Wayne Pistons,FTW,Jack Kerris,kerrija01
1950,Fort Wayne Pistons,FTW,Leo Klier,klierle01
1950,Fort Wayne Pistons,FTW,Duane Klueh,kluehdu01
1950,Fort Wayne Pistons,FTW,John Mahnken,mahnkjo01
1950,Fort Wayne Pistons,FTW,Jerry Nagel,nagelje01
1950,Fort Wayne Pistons,FTW,Richie Niemiera,niemiri01
1950,Fort Wayne Pistons,FTW,John Oldham,oldhajo01
1950,Fort Wayne Pistons,FTW,Fred Schaus,schaufr01
1950,Fort Wayne Pistons,FTW,Howie Schultz,schulho01
1950,Fort Wayne Pistons,FTW,Clint Wager,wagercl01
1950,Chicago Stags,CHS,Leo Barnhorst,barnhle01
1950,Chicago Stags,CHS,Joe Bradley,bradljo01
1950,Chicago Stags,CHS,Joe Graboski,grabojo01
1950,Chicago Stags,CHS,Robert Hahn,hahnro01
1950,Chicago Stags,CHS,Kleggie Hermsen,hermskl01
1950,Chicago Stags,CHS,Frank Kudelka,kudelfr01
1950,Chicago Stags,CHS,Stan Miasek,miasest01
1950,Chicago Stags,CHS,Ed Mikan,mikaned01
1950,Chicago Stags,CHS,George Nostrand,nostrge01
1950,Chicago Stags,CHS,Andy Phillip,phillan01
1950,Chicago Stags,CHS,Kenny Rollins,rollike01
1950,Chicago Stags,CHS,Odie Spears,spearod01
1950,Chicago Stags,CHS,Max Zaslofsky,zasloma01
1950,Tri-Cities Blackhawks,TRI,Gene Berce,bercege01
1950,Tri-Cities Blackhawks,TRI,John Chaney,chanejo01
1950,Tri-Cities Blackhawks,TRI,Dike Eddleman,eddledi01
1950,Tri-Cities Blackhawks,TRI,Gene Englund,engluge01
1950,Tri-Cities Blackhawks,TRI,Dee Gibson,gibsode01
1950,Tri-Cities Blackhawks,TRI,Billy Hassett,hassebi01
1950,Tri-Cities Blackhawks,TRI,Bill Henry,henrybi01
1950,Tri-Cities Blackhawks,TRI,Jack Kerris,kerrija01
1950,Tri-Cities Blackhawks,TRI,Walt Kirk,kirkwa01
1950,Tri-Cities Blackhawks,TRI,John Mahnken,mahnkjo01
1950,Tri-Cities Blackhawks,TRI,Jack Nichols,nichoja01
1950,Tri-Cities Blackhawks,TRI,George Nostrand,nostrge01
1950,Tri-Cities Blackhawks,TRI,Don Otten,ottendo01
1950,Tri-Cities Blackhawks,TRI,Mac Otten,ottenma01
1950,Tri-Cities Blackhawks,TRI,Red Owens,owensre01
1950,Tri-Cities Blackhawks,TRI,Warren Perkins,perkiwa01
1950,Tri-Cities Blackhawks,TRI,Don Ray,raydo01
1950,Tri-Cities Blackhawks,TRI,Dick Schulz,schuldi01
1950,Tri-Cities Blackhawks,TRI,Mike Todorovich,todormi01
1950,Tri-Cities Blackhawks,TRI,Gene Vance,vancege01
1950,Tri-Cities Blackhawks,TRI,Whitey Von Nieda,vonniwh01
1950,Tri-Cities Blackhawks,TRI,Murray Wier,wiermu01
1950,Washington Capitols,WSC,Hook Dillon,dilloho01
1950,Washington Capitols,WSC,Bob Feerick,feeribo01
1950,Washington Capitols,WSC,Chuck Gilmur,gilmuch01
1950,Washington Capitols,WSC,Chick Halbert,halbech01
1950,Washington Capitols,WSC,Leo Katkaveck,katkale01
1950,Washington Capitols,WSC,John Mandic,mandijo01
1950,Washington Capitols,WSC,Bones McKinney,mckinbo01
1950,Washington Capitols,WSC,Jack Nichols,nichoja01
1950,Washington Capitols,WSC,Johnny Norlander,norlajo01
1950,Washington Capitols,WSC,Dick O'Keefe,okeefdi01
1950,Washington Capitols,WSC,Don Otten,ottendo01
1950,Washington Capitols,WSC,Chick Reiser,reisech01
1950,Washington Capitols,WSC,Dick Schulz,schuldi01
1950,Washington Capitols,WSC,Fred Scolari,scolafr01
1950,Sheboygan Red Skins,SHE,Bob Brannum,brannbo01
1950,Sheboygan Red Skins,SHE,Jack Burmaster,burmaja01
1950,Sheboygan Red Skins,SHE,John Chaney,chanejo01
1950,Sheboygan Red Skins,SHE,Bobby Cook,cookbo01
1950,Sheboygan Red Skins,SHE,Don Grate,gratedo01
1950,Sheboygan Red Skins,SHE,Noble Jorgensen,jorgeno01
1950,Sheboygan Red Skins,SHE,Walt Lautenbach,lautewa01
1950,Sheboygan Red Skins,SHE,Matt Mazza,mazzama01
1950,Sheboygan Red Skins,SHE,Max Morris,morrima01
